92,86,70,137,53,0,2,1
109,69,91,57,50,0,0,0
75,84,90,128,40,0,2,1
105,59,71,73,46,0,0,0
84,53,83,59,53,0,0,1
84,56,97,71,61,1,1,0
113,53,65,129,40,0,1,0
119,66,71,123,44,1,1,0
82,60,69,54,47,1,1,0
107,87,90,63,64,1,0,1
111,98,83,95,47,1,0,0
101,66,97,93,47,0,0,1
111,67,70,83,56,1,2,0
96,68,89,98,46,1,2,1
83,66,100,126,43,1,2,1
81,78,100,75,49,0,1,0
118,81,90,123,56,0,0,1
93,64,86,61,63,1,0,0
118,72,98,54,47,1,2,0
83,87,60,118,65,0,0,0
81,89,90,136,44,1,0,1
98,81,72,106,40,1,0,0
97,88,63,85,64,1,0,1
88,79,88,126,63,1,1,1
107,67,86,77,47,1,1,1
95,78,91,131,47,0,1,0
120,57,63,57,54,0,1,1
111,57,68,112,49,1,0,0
75,95,71,84,41,0,0,0
103,67,78,136,54,1,2,0
85,93,97,94,53,0,0,1
88,99,62,97,61,0,0,1
86,50,98,71,50,0,0,0
80,55,82,91,49,0,0,1
103,64,86,103,41,1,2,0
79,57,72,52,64,0,0,0
83,96,64,112,49,1,2,0
100,84,83,139,60,0,0,0
95,67,87,58,40,0,2,0
84,65,99,53,61,0,0,1
120,55,89,138,65,0,2,1
104,62,94,65,49,0,1,0
107,88,89,127,63,1,2,0
101,81,71,59,50,0,2,0
120,87,75,108,65,0,2,0
105,61,91,83,42,1,0,1
111,91,64,102,62,0,2,0
96,67,78,136,58,1,1,1
86,100,97,85,62,1,2,1
89,96,82,92,49,0,2,0
85,80,64,98,43,0,1,1
116,58,92,120,64,0,1,1
107,67,90,133,41,0,1,0
104,84,61,76,60,0,2,1
84,61,77,130,57,1,1,0
76,81,72,67,53,0,1,0
116,98,67,107,54,0,2,0
90,99,85,88,51,0,0,1
114,59,62,113,57,0,0,0
97,92,86,134,47,0,2,0
98,96,86,62,51,1,1,0
78,69,76,95,52,0,1,0
88,65,64,83,40,0,2,1
113,58,72,108,44,0,0,0
107,74,89,99,53,1,0,0
92,63,62,52,42,0,1,1
98,100,85,63,45,0,2,1
94,97,61,115,43,1,2,0
77,66,69,90,52,0,2,0
112,60,73,95,51,0,2,1
117,58,83,127,47,1,0,0
106,59,61,140,53,1,1,1
98,98,60,126,59,0,0,1
93,88,100,116,44,0,0,0
107,54,83,133,47,1,2,0
111,70,82,97,54,0,1,1
114,99,74,136,57,1,1,1
107,73,79,112,60,0,1,1
94,70,69,59,47,1,1,1
84,87,89,72,54,1,0,0
97,82,86,131,58,1,1,1
106,54,90,64,50,0,0,1
110,74,62,73,45,0,1,0
109,52,77,127,46,0,0,0
114,90,96,86,62,1,2,1
118,85,88,133,40,1,0,1
75,57,65,60,61,1,1,0
95,73,60,70,49,0,1,0
97,87,95,65,40,0,2,0
103,74,91,120,53,0,1,0
117,97,68,74,56,1,1,0
120,82,70,53,51,1,0,1
86,73,71,131,57,0,1,1
98,86,90,139,41,1,2,0
109,67,63,137,63,1,2,1
110,53,84,62,45,0,1,1
77,78,97,91,45,0,1,1
110,93,81,51,46,1,0,0
116,79,90,81,61,0,0,0
110,57,83,140,56,1,0,0
106,88,71,105,57,1,1,0
106,64,79,59,49,1,1,0
109,61,70,91,59,0,1,1
92,86,82,133,56,1,0,1
81,64,62,86,43,1,2,1
91,75,79,139,59,0,2,0
88,93,65,80,62,1,1,0
113,55,87,75,42,1,1,1
91,55,61,96,46,1,1,0
107,86,78,63,54,1,2,1
84,78,86,128,61,1,2,1
104,61,88,56,58,1,0,0
100,92,95,51,62,0,1,0
85,82,87,95,46,1,0,0
99,74,91,105,43,1,1,1
90,85,80,111,44,1,0,1
76,95,97,95,53,1,0,1
106,91,80,98,47,1,2,0
98,93,68,95,57,1,1,1
85,87,92,122,44,1,1,1
86,99,71,134,50,0,2,0
95,54,70,125,40,1,2,0
77,83,65,54,59,1,1,0
84,54,75,106,53,0,2,0
80,56,71,90,60,0,2,1
119,63,67,50,56,0,0,1
76,65,79,136,62,0,2,0
105,82,68,57,50,0,0,1
82,65,78,111,65,0,2,0
79,80,61,118,51,1,0,0
98,77,87,100,65,1,2,1
92,64,92,93,56,1,2,0
109,59,79,82,64,1,0,1
106,81,95,65,52,0,2,0
76,64,100,135,54,0,1,0
120,63,100,112,53,0,0,0
117,73,87,131,58,1,2,0
109,54,76,64,63,0,2,0
112,55,77,123,64,1,1,1
100,66,73,54,53,1,1,1
77,98,92,72,62,0,0,0
90,86,65,84,48,0,2,1
85,84,72,138,41,0,2,1
101,83,88,80,65,0,2,1
78,93,65,66,44,1,1,1
119,51,80,135,43,0,1,0
86,77,84,126,53,0,0,0
117,94,71,68,41,0,0,1
92,67,100,74,59,0,0,1
103,52,75,126,61,1,1,0
116,79,88,132,44,0,2,1
119,67,73,73,43,0,1,0
92,58,74,134,46,0,2,0
76,74,98,68,46,0,0,0
109,93,71,82,58,0,0,0
113,76,85,94,48,0,2,0
112,85,60,91,42,0,1,1
94,59,69,95,52,0,2,0
111,92,80,139,59,0,2,1
89,92,74,128,55,1,1,0
94,73,65,68,47,0,0,0
87,62,75,76,57,1,1,0
81,54,70,125,40,1,2,1
83,71,84,63,41,1,1,1
104,90,70,90,61,0,2,0
91,63,83,115,54,0,1,1
83,58,77,67,50,1,2,0
79,83,87,133,55,0,2,0
106,93,76,113,64,1,2,0
93,75,62,78,64,0,0,0
98,72,78,100,54,1,1,1
93,96,74,58,50,1,1,0
120,69,76,53,49,1,0,1
85,97,61,126,48,0,0,1
90,60,69,52,57,0,1,0
86,66,83,55,51,0,2,0
109,66,100,67,51,0,0,1
96,90,71,90,52,0,1,1
90,97,97,109,53,0,1,0
79,69,66,89,44,1,1,1
117,86,98,103,48,1,1,1
108,99,72,91,47,0,2,0
94,60,87,75,42,1,2,0
75,73,93,58,65,1,2,1
120,85,64,66,65,0,2,1
99,70,64,104,49,1,0,0
89,69,75,66,43,1,2,0
89,98,66,128,61,0,2,1
118,57,94,98,55,1,1,0
89,69,100,115,55,0,0,1
88,53,67,104,57,0,1,0
85,58,68,89,41,1,2,1
117,89,68,102,62,1,0,0
80,90,83,57,46,1,0,1
117,79,83,71,44,1,0,1
85,97,91,53,43,0,2,1
115,90,86,112,45,1,2,1
76,91,91,121,62,0,0,0
94,61,91,84,65,0,0,1
76,51,60,91,44,1,1,0
97,85,85,85,40,0,0,0
111,65,86,110,49,0,0,1
119,81,67,118,55,1,1,0
116,54,63,95,51,0,1,1
102,98,63,71,62,0,0,1
119,73,72,98,52,0,0,1
108,68,68,135,46,1,0,1
75,83,77,96,43,0,0,0
108,52,86,112,77,0,1,1
94,61,61,72,38,0,0,1
103,87,72,122,50,0,2,1
102,58,86,115,43,1,0,1
109,64,89,125,76,1,1,1
91,60,80,114,77,1,2,1
109,72,95,126,71,0,1,0
91,88,65,120,53,1,0,1
117,61,75,65,35,0,2,0
108,73,100,131,54,1,0,1
102,99,91,52,48,0,0,1
109,50,69,97,49,0,2,0
78,62,100,104,54,1,0,1
86,50,70,113,39,0,2,0
80,52,90,82,22,0,1,1
92,70,88,65,34,1,2,0
76,54,69,135,48,0,2,1
96,71,77,134,32,0,0,0
99,51,62,135,73,0,2,0
113,61,96,63,72,1,2,1
99,81,87,91,75,0,2,1
106,71,92,125,68,0,0,0
93,64,81,111,78,1,0,0
109,82,99,53,20,0,2,1
90,64,99,127,35,0,1,1
119,73,85,68,50,1,0,1
75,77,68,90,40,0,0,0
79,58,80,127,31,0,0,0
85,57,68,136,41,0,2,1
101,100,97,108,62,1,0,0
96,66,89,81,44,0,0,0
115,52,63,55,66,0,0,0
82,92,95,87,78,1,2,1
119,51,86,90,32,0,0,1
85,71,95,121,52,0,2,0
114,63,81,138,80,1,2,1
110,100,99,139,78,1,2,0
80,82,74,103,37,0,2,0
96,81,83,67,46,1,2,1
106,72,69,83,69,1,0,1
107,96,66,101,32,1,1,0
96,97,72,105,21,1,0,1
108,96,60,70,67,0,0,1
107,53,72,72,76,0,0,0
102,84,66,88,23,1,1,1
100,88,90,135,60,1,1,1
110,60,65,63,24,0,1,0
118,52,77,137,64,1,1,1
96,89,88,122,70,0,0,0
99,63,90,94,53,0,1,0
77,81,94,70,52,0,1,0
75,81,89,109,24,0,1,1
97,57,79,127,47,1,1,0
98,92,86,96,31,1,0,0
