95,65,83,94,50,1,0,1
116,53,92,90,41,1,2,0
113,52,76,86,46,1,1,1
102,79,95,63,60,1,2,0
87,98,82,86,57,0,1,1
80,74,76,71,54,1,0,1
119,74,73,60,42,1,0,0
114,79,97,57,44,0,1,0
118,89,68,63,58,1,0,1
79,69,61,83,65,0,2,1
111,91,71,95,61,1,2,0
104,80,93,132,53,1,2,1
119,91,98,52,58,0,1,1
82,73,76,52,54,0,1,0
120,95,74,73,45,0,1,0
86,59,60,61,55,1,1,1
87,77,100,79,59,1,2,0
95,72,70,89,56,0,0,1
94,95,71,55,56,0,2,1
104,60,75,58,40,0,2,1
77,63,99,67,41,1,1,0
118,51,73,138,45,0,2,0
88,92,90,120,45,0,1,0
98,79,68,113,58,1,0,1
108,92,61,72,62,0,2,0
116,97,63,89,44,0,1,0
96,58,87,79,56,0,1,0
106,95,76,67,59,1,2,0
112,79,89,110,45,0,1,0
86,60,78,86,45,1,2,0
106,96,97,104,49,1,0,0
96,70,79,82,48,0,1,0
94,100,97,90,59,1,1,1
94,54,99,122,58,1,2,0
78,81,77,117,64,0,2,0
101,71,89,62,41,1,1,1
77,75,98,132,45,0,1,1
78,72,78,51,55,0,2,0
99,85,84,68,59,0,0,1
110,76,67,78,51,1,2,0
116,91,87,130,47,0,1,1
96,96,86,71,43,1,1,1
114,90,88,124,52,0,2,1
111,77,80,126,53,0,2,1
119,60,66,58,57,0,1,0
77,65,87,70,41,0,1,0
98,89,91,103,60,0,1,1
96,63,94,85,41,0,1,1
106,53,90,139,60,1,1,0
106,61,64,96,61,0,2,0
113,96,84,66,58,0,1,1
87,87,71,135,40,1,1,0
81,52,64,58,61,1,0,1
92,57,62,93,49,0,0,1
99,53,92,98,53,0,2,0
83,52,94,118,45,1,0,1
91,95,87,127,61,0,0,0
79,64,60,104,44,0,0,0
103,61,83,116,56,0,0,0
99,85,70,81,57,0,2,0
87,72,77,117,54,1,0,1
95,77,74,80,43,1,0,1
82,53,98,126,52,0,1,1
106,71,82,67,41,0,2,0
84,51,84,136,56,0,1,1
95,72,95,99,60,1,2,1
109,90,84,140,65,0,0,1
97,88,65,68,42,1,2,0
96,94,74,53,46,1,0,0
114,80,79,65,65,0,1,0
101,96,75,67,44,0,0,0
85,63,94,64,59,0,0,0
81,52,72,105,63,1,2,1
78,79,74,111,45,1,2,1
93,56,68,96,56,0,0,1
111,74,89,121,55,1,0,1
80,83,100,121,62,1,0,1
119,71,84,92,53,1,2,1
88,52,64,92,52,0,1,0
101,78,71,109,57,1,0,0
116,80,73,94,59,0,1,1
89,90,96,79,40,1,0,0
88,60,60,89,42,1,0,0
98,62,92,81,56,1,0,0
111,81,66,137,43,0,2,1
96,88,77,79,48,1,2,0
117,66,93,123,47,1,1,0
110,60,90,101,48,0,1,0
98,87,93,121,45,1,2,0
85,100,74,59,62,0,2,0
109,77,63,137,52,0,2,0
104,69,78,101,65,1,0,1
108,99,96,140,52,0,0,0
76,50,89,122,50,0,1,0
93,73,93,92,59,1,1,1
114,66,82,76,64,0,1,1
95,68,92,99,56,0,0,1
90,57,88,78,41,1,0,0
98,76,60,56,50,1,2,0
96,94,67,104,51,1,1,1
87,100,67,86,52,0,1,1
87,96,86,70,42,0,0,1
88,63,68,88,53,1,2,1
118,61,93,114,65,0,0,0
116,100,74,50,55,0,2,0
102,68,75,51,64,0,0,0
82,99,87,58,59,1,2,0
82,87,89,140,65,1,0,1
87,98,73,115,54,1,2,1
81,90,67,113,41,0,2,0
83,85,60,77,48,1,0,1
107,72,71,102,57,0,0,1
92,72,91,79,45,0,2,0
103,100,70,138,40,0,0,1
108,71,72,130,65,0,2,1
117,98,81,91,61,0,0,1
119,51,89,67,41,1,1,1
111,72,95,72,62,1,1,0
80,83,62,136,55,1,1,0
93,80,63,53,42,0,2,0
104,81,73,71,41,0,0,0
119,65,93,121,47,0,1,0
78,56,93,137,63,1,1,0
103,82,85,72,45,0,2,1
119,58,75,85,57,0,2,1
118,99,90,71,59,0,2,1
119,56,75,68,44,0,1,1
89,83,83,131,59,0,0,1
96,56,60,89,61,1,0,1
113,64,63,51,47,0,0,1
93,80,62,51,59,0,1,0
93,79,87,75,48,0,1,1
109,62,94,107,50,1,1,0
116,65,72,85,48,1,2,1
80,61,95,134,46,1,0,0
88,81,60,101,59,0,0,1
104,53,66,117,55,0,1,0
83,51,60,129,63,0,2,1
110,56,86,120,58,1,2,0
106,72,63,82,50,0,1,1
84,59,100,126,62,0,0,1
106,74,85,138,44,1,1,1
75,64,89,93,62,0,2,1
109,81,90,110,47,0,1,1
100,57,84,122,52,1,2,1
103,94,66,101,59,0,1,1
84,89,91,101,45,1,2,0
85,56,65,120,49,0,1,0
76,51,63,91,41,0,1,0
104,83,88,74,45,1,2,0
76,67,93,69,42,1,0,0
81,75,89,86,55,1,1,0
81,58,68,67,56,1,0,1
83,72,93,121,43,1,0,0
79,76,79,101,62,0,1,0
116,72,93,72,45,1,0,1
114,83,74,87,54,0,2,0
116,56,98,81,61,1,0,0
95,56,78,124,62,0,2,1
82,64,90,70,61,1,0,0
75,81,95,77,60,0,1,1
100,51,97,103,50,1,2,0
90,94,96,97,57,0,2,0
106,78,63,63,47,0,1,0
75,50,62,62,63,0,2,0
77,58,67,138,61,1,0,0
77,93,63,104,48,0,0,0
109,94,80,116,58,0,1,0
102,55,81,115,51,0,2,1
120,79,75,96,52,0,0,0
97,86,68,105,49,0,2,0
77,63,96,96,49,1,0,0
94,83,67,61,61,0,1,1
118,80,63,82,51,0,0,0
108,75,92,65,65,0,2,1
88,67,94,122,40,1,2,1
100,82,71,105,49,1,1,0
101,76,81,66,56,1,0,1
120,79,81,108,56,1,2,0
93,76,80,79,48,1,2,1
114,50,99,107,48,0,0,0
94,52,88,126,40,0,0,1
84,74,94,99,55,1,1,0
90,60,94,79,55,1,2,0
83,67,60,127,52,1,0,1
82,61,67,119,63,1,1,1
76,75,91,66,41,0,2,1
92,72,68,78,65,1,0,0
95,53,83,108,42,0,0,1
99,65,98,93,49,1,0,0
118,57,79,105,55,1,1,0
116,64,93,132,59,1,0,0
87,53,67,101,59,0,2,0
111,62,60,65,57,1,1,0
94,64,71,92,44,0,1,0
108,53,78,125,56,1,0,1
112,82,95,104,63,0,0,0
93,77,75,80,58,0,1,1
88,95,74,105,58,1,0,1
82,53,94,52,42,0,2,0
89,72,83,73,55,1,1,0
95,59,88,126,43,1,1,1
80,60,80,56,55,1,0,0
97,52,91,107,44,0,0,1
112,50,90,99,52,1,0,0
90,65,67,121,52,1,0,0
111,62,62,79,40,0,1,0
87,55,65,128,56,1,1,1
97,54,79,56,49,0,0,0
77,60,79,135,45,0,0,1
91,74,98,106,52,1,0,1
97,64,82,76,43,1,0,1
113,52,83,61,51,0,0,0
108,89,87,119,45,0,1,1
84,93,70,108,40,0,0,0
95,57,82,135,41,0,1,1
87,99,87,102,58,1,1,1
104,58,70,54,45,0,2,1
112,58,67,98,51,1,2,1
118,89,72,91,53,1,2,1
96,57,63,138,41,1,0,0
113,100,78,105,41,0,0,0
81,59,92,95,53,1,0,0
97,70,65,69,64,1,0,0
80,57,98,112,60,0,2,1
108,58,99,113,64,1,2,0
90,71,75,117,40,0,1,1
92,71,79,79,46,0,1,0
106,69,86,70,49,0,0,1
120,87,61,93,57,1,2,0
94,55,60,131,64,1,0,1
101,94,74,127,42,0,2,1
107,94,83,68,24,1,0,0
77,65,86,94,31,1,0,0
100,92,60,134,70,0,1,0
106,51,83,104,32,1,2,0
105,82,100,88,42,0,0,0
83,69,79,88,62,1,2,1
78,97,76,127,72,1,1,0
110,92,66,71,52,0,0,0
120,89,71,67,32,1,2,1
104,93,66,62,24,0,2,1
82,79,60,82,76,1,2,0
96,61,81,116,42,0,1,1
81,84,79,116,68,1,1,0
109,86,96,87,80,1,0,0
105,54,67,75,20,1,1,0
115,90,82,93,65,1,0,0
90,98,94,122,56,0,2,0
79,80,80,115,76,0,2,1
98,72,62,104,74,0,1,0
89,56,81,84,48,1,0,1
83,99,100,64,52,1,1,1
117,52,98,84,38,0,0,1
117,66,71,120,42,0,1,1
82,100,77,134,63,1,1,0
84,52,65,105,47,1,2,1
101,70,82,87,38,1,2,0
108,81,86,120,42,1,0,1
112,68,86,60,73,1,2,0
114,68,72,104,36,0,2,0
76,82,91,111,21,0,2,0
119,76,70,65,78,0,0,0
100,56,92,58,62,1,1,0
118,89,78,82,67,0,2,0
77,96,68,114,76,1,2,1
118,82,68,91,66,1,0,0
95,83,77,132,62,0,1,1
112,69,64,126,26,1,1,1
93,92,81,102,66,1,0,0
78,62,87,119,69,1,0,0
114,61,78,114,43,0,1,0
88,62,73,110,29,1,0,1
77,87,67,104,21,1,1,1
102,96,74,84,42,1,2,0
87,55,79,82,57,0,2,0
75,70,81,102,33,1,1,0
105,75,68,78,43,1,1,1
91,56,95,76,80,1,2,1
101,61,83,90,37,0,1,0
105,61,91,86,30,0,1,1
108,73,95,74,47,0,2,1
76,81,99,77,80,1,0,0
106,51,93,138,26,0,1,1
89,92,95,76,27,1,1,0
85,61,61,69,25,1,1,1
117,76,75,120,49,1,0,0
95,94,72,115,49,1,0,1
82,85,95,110,28,0,0,0
81,70,94,79,70,0,0,0
117,62,76,136,80,0,0,0
112,84,85,105,46,0,0,1
105,67,65,63,74,1,1,1
111,98,94,134,73,0,2,0
98,88,61,62,23,1,2,0
120,89,66,93,64,1,2,0
106,73,71,130,74,1,1,1
102,79,68,128,48,0,2,1
117,90,87,132,67,1,1,1
93,90,71,119,58,0,0,1
96,93,74,54,56,1,0,1
116,99,79,62,23,0,2,0
115,99,96,104,70,0,0,0
81,99,91,92,23,0,2,0
91,67,96,128,67,0,0,1
116,58,93,68,73,0,2,0
112,75,66,54,48,0,1,1
98,68,79,127,33,0,0,1
101,69,63,70,42,1,2,0
117,55,97,91,50,1,2,0
112,100,80,54,43,0,2,1
84,62,76,98,61,0,1,1
103,91,65,91,49,1,0,1
100,97,81,95,34,1,2,1
94,65,64,92,22,1,0,1
79,77,72,109,42,0,1,0
120,94,86,81,70,1,0,1
87,55,90,62,70,0,2,0
100,74,63,98,30,0,2,1
119,76,76,91,74,1,1,0
105,84,94,127,23,1,0,1
110,55,82,65,20,1,0,1
105,52,93,62,62,1,0,1
108,62,98,133,42,0,2,1
107,82,69,86,78,1,1,0
115,59,68,110,58,1,1,0
87,80,69,101,67,1,0,0
94,98,90,55,74,1,0,1
110,62,66,115,22,1,1,1
93,79,60,50,43,0,1,0
103,100,68,60,39,0,0,1
107,85,67,120,41,0,0,0
91,85,93,77,74,1,2,0
91,74,82,69,44,0,2,0
77,71,91,69,35,0,1,1
106,67,85,54,36,0,2,1
107,55,81,68,58,0,1,1
77,92,78,132,74,0,2,1
101,84,75,63,41,0,2,1
112,52,68,111,47,0,1,1
119,78,77,111,22,1,2,1
113,57,79,137,49,1,2,0
86,88,87,62,26,0,1,0
85,79,85,82,39,0,1,0
91,52,88,58,79,1,2,1
104,77,68,100,59,0,1,1
102,76,79,115,37,0,2,1
117,51,86,87,41,1,2,1
85,68,84,90,71,1,1,1
85,69,96,66,80,0,2,1
104,64,73,139,35,1,2,1
109,64,96,134,66,1,0,0
109,80,96,102,59,1,0,1
96,80,64,88,79,1,1,1
98,87,88,135,42,1,2,1
96,81,60,84,27,0,0,1
84,54,67,63,34,1,2,1
106,94,93,119,20,1,1,0
114,63,99,86,46,0,1,0
110,83,73,81,34,1,0,0
94,87,90,60,25,0,1,1
100,82,63,64,62,0,1,1
89,60,89,119,55,1,0,0
75,60,68,117,21,0,0,1
86,78,74,72,40,1,0,0
96,61,87,102,48,1,0,0
109,80,68,130,26,1,2,0
113,66,62,134,20,1,1,0
110,74,82,111,63,1,0,0
111,72,96,115,57,1,2,0
94,96,65,134,73,1,0,0
101,97,96,53,57,0,0,0
113,52,84,75,63,0,2,1
91,67,94,63,21,0,1,1
106,68,66,101,74,1,1,0
98,95,73,115,56,0,2,0
88,77,87,122,56,0,1,1
90,78,84,127,57,0,1,0
111,56,63,130,62,1,0,1
105,76,78,126,38,1,1,0
112,50,91,123,32,1,2,1
92,95,99,117,53,0,1,0
75,95,94,72,41,0,0,0
77,98,85,99,39,1,0,0
94,89,85,52,53,1,0,0
90,79,60,118,58,1,0,1
83,91,65,138,68,0,1,1
76,63,87,75,47,0,0,0
98,74,63,121,43,1,2,0
81,51,68,98,39,0,1,1
115,83,79,98,42,0,2,0
119,74,97,130,56,1,0,1
115,50,84,117,39,0,1,0
100,78,81,105,50,0,0,0
78,73,91,133,30,1,1,1
81,55,95,120,64,0,1,1
76,88,67,101,61,0,2,1
109,67,79,135,28,1,0,1
97,55,75,108,31,0,0,0
113,59,99,77,51,0,2,0
81,74,71,88,49,1,2,1
105,60,68,56,66,0,1,1
97,69,96,95,21,0,2,0
81,87,64,75,43,1,2,1
87,82,66,52,64,1,0,1
89,75,96,104,74,0,2,1
85,51,73,99,58,0,1,1
106,69,83,93,63,0,2,1
120,83,74,66,20,1,1,1
115,81,79,101,76,1,1,1
95,67,78,121,61,0,1,1
116,62,68,98,34,0,2,0
86,91,76,140,25,1,1,1
108,61,97,116,26,0,1,0
79,89,88,131,75,0,2,0
104,81,68,129,43,0,1,1
78,94,85,99,42,1,1,1
93,71,73,98,22,1,2,1
95,55,79,95,35,0,2,1
97,80,82,58,23,1,0,1
85,72,73,125,39,0,1,0
88,87,70,128,69,1,2,1
80,58,60,81,77,1,1,1
106,98,91,73,42,1,1,0
85,98,93,73,74,1,0,0
85,82,62,69,70,0,2,1
115,67,63,94,64,1,0,1
118,71,68,63,66,0,0,0
90,81,100,84,31,1,2,0
114,97,63,63,73,1,2,1
107,69,62,93,20,1,1,1
117,78,76,107,57,1,1,0
102,60,63,54,49,0,1,0
86,81,71,110,20,0,1,0
84,96,100,131,55,1,2,1
114,86,64,93,69,0,0,0
112,64,92,86,34,0,1,1
80,82,89,87,29,1,0,1
92,97,82,120,57,1,0,1
81,50,98,85,35,0,2,1
82,80,76,135,45,0,1,0
76,62,89,103,64,1,2,1
120,100,63,115,31,1,1,1
95,70,60,136,49,1,2,1
120,90,75,138,44,1,1,0
87,83,88,106,58,0,2,0
103,95,62,138,46,0,1,0
95,51,73,91,24,1,2,0
94,75,63,106,28,0,1,1
93,62,77,75,77,1,0,1
110,74,89,92,59,0,0,1
96,54,80,52,25,1,2,1
104,55,76,77,25,1,1,1
78,98,71,92,62,0,0,1
85,97,82,116,40,1,2,0
85,75,65,99,80,1,2,1
114,89,86,111,77,0,0,0
98,95,71,132,53,0,2,1
119,73,74,72,20,0,2,0
119,87,73,139,54,0,1,1
98,61,91,100,30,1,0,0
97,53,78,132,73,1,0,0
114,84,94,69,70,0,0,0
95,98,87,53,38,1,2,1
89,100,86,51,69,1,1,1
96,66,61,67,22,0,0,1
118,93,95,129,37,0,2,1
92,61,75,97,24,1,2,1
89,52,100,64,54,0,1,0
83,96,64,50,34,1,0,1
92,68,88,100,68,0,2,0
88,79,93,86,48,0,0,1
79,81,97,54,47,1,1,0
108,80,75,56,78,0,2,0
102,90,91,51,62,0,0,0
107,85,80,117,76,0,2,1
116,55,98,62,34,1,1,1
100,81,79,57,34,0,2,1
77,72,81,106,52,0,0,0
103,61,71,98,22,0,1,1
108,52,96,130,55,1,1,0
97,57,95,95,54,0,1,1
91,73,64,77,78,0,2,1
76,87,65,95,41,1,2,1
98,69,69,56,35,1,2,1
113,65,91,110,78,1,2,1
115,65,90,79,67,1,2,1
96,81,69,98,34,0,1,1
87,68,77,85,53,1,2,0
94,67,79,52,22,0,2,0
88,93,100,77,57,1,2,0
95,77,67,60,40,1,2,0
99,52,78,100,76,1,2,1
103,84,69,84,25,0,0,0
99,82,68,71,62,0,2,1
84,87,62,124,43,1,1,0
106,66,70,115,47,1,0,1
113,71,65,135,70,1,1,1
85,55,82,96,30,1,0,1
88,71,81,134,23,1,1,1
100,90,73,100,60,0,0,1
98,68,82,138,76,1,0,0
91,69,67,85,37,0,1,1
77,100,88,117,49,1,2,0
112,62,98,86,36,0,2,0
99,88,82,78,58,0,2,1
114,81,83,57,50,1,1,1
82,93,79,57,26,0,2,1
115,80,92,57,61,1,2,1
106,51,62,60,49,0,1,1
86,81,81,55,73,0,0,0
87,54,69,87,22,1,1,1
101,80,93,100,20,1,0,0
108,73,65,79,25,0,1,1
83,63,73,89,58,1,1,1
113,50,92,74,39,1,2,0
97,51,68,88,51,0,2,0
75,53,61,109,33,0,2,0
86,54,88,135,63,1,2,0
98,71,80,79,38,1,1,1
87,51,74,53,71,1,1,0
115,96,100,131,56,1,0,0
84,79,81,61,50,1,0,0
92,58,62,87,49,0,1,0
75,50,82,82,40,1,2,0
111,73,79,104,21,1,0,0
90,51,84,67,33,0,1,1
115,86,73,55,51,0,0,0
97,52,91,103,73,0,2,1
94,51,93,116,78,1,2,1
93,55,71,77,49,1,0,1
75,92,73,130,77,1,2,1
108,99,66,127,23,0,0,0
115,87,98,70,56,0,2,0
84,54,100,130,31,0,2,1
90,63,75,135,51,0,2,1
115,83,75,96,80,0,2,1
108,71,83,85,43,0,0,0
80,71,94,137,40,1,0,1
116,87,93,129,28,0,1,0
108,73,62,90,64,0,0,1
109,61,85,93,33,1,1,1
120,56,93,59,24,0,1,0
105,73,79,100,57,0,1,1
94,65,60,133,22,1,2,0
100,53,77,64,78,1,0,0
96,84,88,76,76,0,2,1
95,79,89,65,30,1,1,1
82,95,64,110,54,1,1,1
81,57,97,129,47,0,1,0
117,88,84,51,35,0,1,0
117,82,74,76,36,0,0,1
105,91,96,82,27,0,1,0
91,83,64,137,50,1,0,1
90,87,81,124,66,1,0,1
116,64,67,114,56,0,1,0
93,98,86,109,79,0,2,0
96,94,78,87,48,0,1,1
105,54,85,132,21,1,0,1
117,98,76,57,28,0,1,1
87,75,69,105,31,0,0,0
118,90,63,108,69,0,1,0
82,94,81,127,68,1,2,1
88,60,80,130,58,0,1,1
76,87,69,52,41,0,2,1
89,100,84,62,47,1,0,0
95,51,79,68,47,0,2,1
100,94,60,108,68,0,1,1
76,81,64,68,77,0,2,0
103,88,86,106,41,0,1,1
82,99,78,56,33,0,0,1
87,96,69,104,69,1,0,1
94,88,78,74,45,1,2,1
106,85,83,118,61,0,1,1
82,66,82,109,32,0,1,0
77,91,82,86,72,1,0,0
116,62,90,77,27,0,0,0
107,70,68,79,31,1,1,0
116,55,60,92,27,0,0,0
95,100,84,70,36,1,0,1
114,81,90,87,29,0,2,1
99,54,91,86,79,1,0,1
79,82,67,132,43,1,0,0
94,71,89,117,80,0,0,0
91,64,97,90,63,1,1,0
116,63,72,65,41,0,0,1
107,64,75,100,33,1,1,0
88,88,83,132,69,1,1,0
97,82,70,134,45,0,2,0
105,97,81,69,61,1,1,0
113,64,65,86,32,0,1,1
104,98,68,129,72,0,1,1
79,99,64,132,27,1,1,0
77,98,85,121,31,1,2,0
81,80,96,64,27,1,2,0
111,54,90,50,36,0,1,0
88,98,78,62,29,1,0,1
103,71,90,100,79,0,2,0
100,60,78,133,40,0,0,0
113,87,72,51,41,0,0,0
104,90,60,73,41,1,0,0
94,100,69,63,32,0,1,0
116,59,99,62,23,1,0,0
116,51,64,57,65,1,1,1
111,94,79,114,25,0,2,1
114,65,82,106,35,1,2,1
87,96,60,125,66,1,0,0
100,88,85,77,31,1,2,0
113,96,72,59,22,0,0,1
79,87,84,103,73,1,2,0
77,84,62,56,63,0,0,1
114,90,94,110,36,0,1,0
116,100,79,66,55,0,2,1
95,66,89,79,33,0,1,0
99,94,75,140,33,0,1,1
87,82,69,77,32,0,0,1
100,96,78,99,68,0,0,1
104,96,83,90,69,1,0,0
94,87,83,100,55,1,0,0
107,81,62,84,42,1,1,1
114,66,82,62,70,0,2,1
97,51,68,71,72,0,1,1
103,95,96,122,27,1,0,0
99,79,84,96,73,0,2,1
87,96,90,109,58,1,1,1
113,96,90,74,36,1,2,1
79,87,91,100,45,1,1,1
81,81,90,138,40,1,2,0
107,66,67,88,59,1,2,1
88,51,72,85,41,1,0,0
105,95,99,64,23,1,2,1
103,79,83,57,69,1,0,1
99,71,70,104,45,1,0,0
